Sort By,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sort By,RPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smaller = Better?,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tier,RSC ID,Name,Team,Conference,SBV,IDR,RPV,GP,W,L,Win%,MVPs,Pts,Goals,Assists,Saves,Shots,Shot %,PPG,GPG,APG,SvPG,ShPG,Cycles,Hat Tricks,Playmakers,Saviors,DI,DT
Elite,RSC005845,Milk_shakes.,Keno,Lunar,50.3,47.8,49.1,24,10,14,0.417,1,7977,14,14,35,49,28.57%,332.38,0.58,0.58,1.46,2.04,2,1,1,4,27,23
Elite,RSC005193,RegularlyJones,Sloths,Solar,44.6,52.0,48.3,40,21,19,0.525,4,13610,23,28,53,112,20.54%,340.25,0.58,0.70,1.33,2.80,5,3,2,5,60,48
Elite,RSC005508,Lil Windex,Cyclones,Solar,49.6,46.8,48.2,32,18,14,0.563,5,11893,18,20,57,80,22.50%,371.66,0.56,0.63,1.78,2.50,7,1,0,9,34,29
Elite,RSC007839,DoxxyWoxxyy,Pylons,Lunar,51.3,44.7,48.0,32,9,23,0.281,3,11428,20,21,54,82,24.39%,357.13,0.63,0.66,1.69,2.56,5,0,1,9,26,27
Elite,RSC000488,theblobofglob22,Summoned,Solar,46.2,49.6,47.9,4,1,3,0.250,1,1474,4,1,7,9,44.44%,368.50,1.00,0.25,1.75,2.25,0,1,0,1,2,3
Elite,RSC006193,Saucy Rexy,Keno,Lunar,42.2,52.8,47.5,30,13,17,0.433,8,10621,26,12,49,56,46.43%,354.03,0.87,0.40,1.63,1.87,6,4,0,4,26,32
Elite,RSC000508,Bender_Escobar,Demons,Lunar,37.0,57.8,47.4,36,12,24,0.333,3,12775,33,18,53,94,35.11%,354.86,0.92,0.50,1.47,2.61,7,2,1,6,8,45
Elite,RSC007077,higsn,Stoked Blokes,Lunar,51.5,43.3,47.4,36,18,18,0.500,4,12636,20,25,52,79,25.32%,351.00,0.56,0.69,1.44,2.19,3,0,1,8,38,50
Elite,RSC003986,Reprise,Ghastly Goombahs,Lunar,49.8,45.0,47.4,4,2,2,0.500,0,1479,2,2,6,10,20.00%,369.75,0.50,0.50,1.50,2.50,0,0,0,1,3,6
Elite,RSC003113,Nebulade,Pylons,Lunar,44.9,49.9,47.4,40,15,25,0.375,4,14046,31,21,59,108,28.70%,351.15,0.78,0.53,1.48,2.70,7,2,0,6,27,35
Elite,RSC002102,Cable,Teddy Bears,Lunar,51.1,43.4,47.2,34,16,18,0.471,6,11281,25,17,40,91,27.47%,331.79,0.74,0.50,1.18,2.68,7,3,0,4,28,39
Elite,RSC005899,DJDancingDuckGif,Black-Holes,Solar,41.0,52.9,47.0,28,17,11,0.607,5,10596,21,16,52,70,30.00%,378.43,0.75,0.57,1.86,2.50,8,1,2,8,33,36
Elite,RSC003427,(P|F)ineapple,Orochi,Solar,39.6,54.0,46.8,33,15,18,0.455,7,11612,28,16,52,70,40.00%,351.88,0.85,0.48,1.58,2.12,7,3,0,6,39,42
Elite,RSC006668,anubis,Keno,Lunar,58.6,32.9,45.8,6,1,5,0.167,0,1641,2,4,4,14,14.29%,273.50,0.33,0.67,0.67,2.33,0,0,0,1,5,5
Elite,RSC007295,TheLegendaryChance,Geeky Ghouls,Solar,42.0,48.8,45.4,33,17,16,0.515,2,11318,21,19,44,80,26.25%,342.97,0.64,0.58,1.33,2.42,5,0,0,7,52,28
Elite,RSC002161,TheAngryTryhard,Loonie,Solar,41.5,49.2,45.4,24,7,17,0.292,2,8389,19,9,36,68,27.94%,349.54,0.79,0.38,1.50,2.83,2,0,0,5,20,23
Elite,RSC006468,AlphaChuck,Teddy Bears,Lunar,48.2,41.4,44.8,33,17,16,0.515,4,10828,22,18,43,75,29.33%,328.12,0.67,0.55,1.30,2.27,6,0,0,5,20,42
Elite,RSC007975,egor,Summoned,Solar,24.2,64.3,44.2,1,0,1,0.000,0,418,1,1,2,3,33.33%,418.00,1.00,1.00,2.00,3.00,1,0,0,0,1,3
Elite,RSC007925,Monkey,Fire,Solar,39.2,49.2,44.2,32,20,12,0.625,5,10989,23,12,48,80,28.75%,343.41,0.72,0.38,1.50,2.50,2,1,0,4,42,29
Elite,RSC003399,josan,Black-Holes,Solar,43.7,44.5,44.1,3,2,1,0.667,0,821,1,4,0,8,12.50%,273.67,0.33,1.33,,2.67,0,0,0,0,3,4
Elite,RSC001889,Phelpsy,Forge Defenders,Solar,34.7,52.7,43.7,23,13,10,0.565,2,7476,17,14,29,51,33.33%,325.04,0.74,0.61,1.26,2.22,1,1,1,6,33,16
Elite,RSC000344,Mezmer,Demons,Lunar,34.1,49.9,42.0,28,12,16,0.429,2,8942,20,16,30,72,27.78%,319.36,0.71,0.57,1.07,2.57,4,0,0,2,18,24
Elite,RSC002892,nickm,Cyclones,Solar,30.6,52.0,41.3,12,6,6,0.500,1,3726,8,6,14,34,23.53%,310.50,0.67,0.50,1.17,2.83,2,0,0,2,14,15
Elite,RSC003360,flossy,"Geeky Ghouls
Orochi",Solar,34.6,48.0,41.3,40,18,22,0.450,5,13177,26,20,58,104,25.00%,329.43,0.65,0.50,1.45,2.60,6,0,0,9,40,52
Elite,RSC005872,Ditto,Pixel Picassos,Solar,37.1,45.0,41.1,32,6,26,0.188,2,11352,21,14,52,82,25.61%,354.75,0.66,0.44,1.63,2.56,2,2,0,7,17,31
Elite,RSC007269,Navik,Stoked Blokes,Lunar,41.3,40.3,40.8,36,17,19,0.472,6,12217,25,13,53,78,32.05%,339.36,0.69,0.36,1.47,2.17,5,1,0,6,50,36
Elite,RSC003561,Dooober,Drive Bye,Lunar,38.5,43.0,40.8,33,11,22,0.333,5,11841,25,14,63,79,31.65%,358.82,0.76,0.42,1.91,2.39,5,3,0,11,33,38
Elite,RSC005709,ZavaRL,"Orochi
Nightshade",Lunar,42.9,38.1,40.5,17,9,8,0.529,2,4911,6,15,18,36,16.67%,288.88,0.35,0.88,1.06,2.12,4,0,0,3,18,19
Elite,RSC000016,Beans,Nightshade,Lunar,43.5,37.3,40.4,26,12,14,0.462,3,9390,16,16,47,53,30.19%,361.15,0.62,0.62,1.81,2.04,4,2,0,5,21,20
Elite,RSC007642,Luminati7,Pixel Picassos,Solar,38.2,41.7,40.0,8,2,6,0.250,2,3666,6,2,22,17,35.29%,458.25,0.75,0.25,2.75,2.13,1,0,0,4,22,11
Elite,RSC005374,A Yapping Panda,Loonie,Solar,43.7,35.6,39.6,33,10,23,0.303,5,11414,21,11,49,78,26.92%,345.88,0.64,0.33,1.48,2.36,2,0,0,8,49,38
Elite,RSC005515,BaronTac0,"Nightshade
Loonie",Lunar,40.0,35.3,37.6,12,6,6,0.500,3,3961,6,8,17,26,23.08%,330.08,0.50,0.67,1.42,2.17,2,0,0,2,7,13
Elite,RSC007514,Sauce_Boss_36,Majesties,Lunar,30.7,42.1,36.4,37,10,27,0.270,2,12581,31,16,52,87,35.63%,340.03,0.84,0.43,1.41,2.35,6,0,0,6,42,31
Elite,RSC006056,redsteel43br,Great Whites,Solar,25.7,45.8,35.8,12,7,5,0.583,1,3680,8,7,10,39,20.51%,306.67,0.67,0.58,0.83,3.25,1,0,0,0,9,18
Elite,RSC004239,Nitro,Keno,Lunar,43.6,27.0,35.3,4,0,4,0.000,0,1561,1,3,10,10,10.00%,390.25,0.25,0.75,2.50,2.50,0,0,0,2,,
Elite,RSC005008,W0NDER,Ghastly Goombahs,Lunar,33.2,37.3,35.3,35,11,24,0.314,3,11859,24,13,47,78,30.77%,338.83,0.69,0.37,1.34,2.23,4,1,0,4,28,48
Elite,RSC006745,Angel <3,Majesties,Lunar,33.6,36.6,35.1,31,9,22,0.290,1,10123,19,15,43,82,23.17%,326.55,0.61,0.48,1.39,2.65,6,0,1,4,106,37
Elite,RSC000867,Ritter,Pylons,Lunar,25.3,44.2,34.7,16,7,9,0.438,2,5205,12,11,21,31,38.71%,325.31,0.75,0.69,1.31,1.94,5,0,0,2,13,11
Elite,RSC006877,Jolt,Wyverns,Solar,31.4,36.7,34.1,7,4,3,0.571,0,2318,1,9,12,11,9.09%,331.14,0.14,1.29,1.71,1.57,1,0,1,1,14,6
Elite,RSC004820,AoS Arctic,Summoned,Solar,32.5,34.3,33.4,27,12,19,0.387,3,8684,15,14,36,57,26.32%,280.13,0.48,0.45,1.16,1.84,5,0,1,6,27,32
Elite,RSC003815,WashedDonk,Geeky Ghouls,Solar,33.4,32.5,32.9,13,3,10,0.231,0,4461,8,4,22,32,25.00%,343.15,0.62,0.31,1.69,2.46,2,0,0,3,8,19
Elite,RSC001019,Surge,"Majesties
Teddy Bears",Lunar,31.0,34.2,32.6,8,4,4,0.500,2,2298,5,6,9,10,50.00%,287.25,0.63,0.75,1.13,1.25,2,0,0,0,0,6
Elite,RSC005754,Monty.,Fire,Solar,23.1,39.2,31.2,19,9,10,0.474,1,5494,8,13,22,48,16.67%,289.16,0.42,0.68,1.16,2.53,0,0,0,3,43,16
Elite,RSC004214,Miserable,Summoned,Solar,28.6,32.3,30.5,22,6,20,0.231,0,8389,13,9,54,47,27.66%,322.65,0.50,0.35,2.08,1.81,5,0,0,12,10,18
Elite,RSC006484,Sunny.-._,"Ghastly Goombahs
Summoned
Orochi",Lunar,32.7,28.2,30.5,17,3,14,0.176,0,5627,11,8,22,33,33.33%,331.00,0.65,0.47,1.29,1.94,4,1,0,4,32,20
Elite,RSC006188,Billy_Man_Fi3h,Pixel Picassos,Solar,23.1,36.2,29.7,26,5,21,0.192,1,8428,15,8,36,68,22.06%,324.15,0.58,0.31,1.38,2.62,1,0,0,4,30,22
Elite,RSC003082,Skulzy9,Drive Bye,Lunar,36.7,21.4,29.1,20,4,16,0.200,2,6627,7,11,31,45,15.56%,331.35,0.35,0.55,1.55,2.25,2,1,0,2,24,22
Elite,RSC005308,6 lbs of Yeet,Pixel Picassos,Solar,25.9,30.3,28.1,27,7,20,0.259,2,8789,13,12,49,55,23.64%,325.52,0.48,0.44,1.81,2.04,2,1,0,8,47,27
Elite,RSC003277,Miikey.RL,Orochi,Solar,23.0,32.2,27.6,27,13,14,0.481,4,8065,13,11,35,57,22.81%,298.70,0.48,0.41,1.30,2.11,1,0,1,6,24,33
Elite,RSC000030,ADeadM0053,Drive Bye,Lunar,28.1,26.9,27.5,40,11,29,0.275,3,13042,22,16,64,88,25.00%,326.05,0.55,0.40,1.60,2.20,3,1,1,7,24,47
Elite,RSC007629,Mochi,Desolation,Solar,27.3,27.1,27.2,8,5,3,0.625,0,2150,3,7,8,13,23.08%,268.75,0.38,0.88,1.00,1.63,1,0,0,1,1,8
Elite,RSC003709,donald.,"Pixel Picassos
Orochi
Drive Bye
Stoked Blokes",Solar,29.4,23.0,26.2,29,9,20,0.310,3,9769,14,12,54,50,28.00%,336.86,0.48,0.41,1.86,1.72,2,0,1,9,28,31
Elite,RSC000690,paco,Drive Bye,Lunar,21.4,27.7,24.6,17,7,10,0.412,1,5502,10,8,26,31,32.26%,323.65,0.59,0.47,1.53,1.82,4,0,0,3,19,23
Elite,RSC007877,Torro,"Wyverns
Loonie",Solar,33.2,15.8,24.5,14,5,9,0.357,2,3843,4,5,17,26,15.38%,274.50,0.29,0.36,1.21,1.86,1,0,0,1,25,8
Elite,RSC005009,Qeetz,Black-Holes,Solar,7.5,41.1,24.3,2,1,1,0.500,0,482,2,0,0,5,40.00%,241.00,1.00,,,2.50,0,0,0,0,3,3
Elite,RSC006438,WestyzWorld,Summoned,Solar,35.9,9.6,22.8,3,0,3,0.000,0,702,0,3,2,6,0.00%,234.00,,1.00,0.67,2.00,0,0,0,0,2,3
Elite,RSC003305,Sobes,Cyclones,Solar,20.9,23.8,22.3,4,1,3,0.250,0,1429,3,0,7,7,42.86%,357.25,0.75,,1.75,1.75,0,0,0,1,3,6
Elite,RSC004990,Legend,Majesties,Lunar,23.2,16.8,20.0,22,6,16,0.273,3,7144,10,9,31,36,27.78%,324.73,0.45,0.41,1.41,1.64,2,1,1,5,16,34
Elite,RSC005469,Axlos (Goofy and Silly),"Keno
Ghastly Goombahs",Lunar,22.1,16.7,19.4,19,7,12,0.368,1,5360,8,6,22,35,22.86%,282.11,0.42,0.32,1.16,1.84,0,0,0,2,18,23
Elite,RSC004889,Steeltoehammer,Despair,Lunar,12.0,16.7,14.4,7,3,4,0.429,0,2112,3,1,9,8,37.50%,301.71,0.43,0.14,1.29,1.14,0,0,0,0,6,12
Elite,RSC003445,bosco,Desolation,Solar,11.9,15.3,13.6,4,1,3,0.250,0,1123,2,0,4,11,18.18%,280.75,0.50,,1.00,2.75,0,0,0,0,4,5
Elite,RSC007494,CantaloupeLover-,Pylons,Lunar,11.5,9.3,10.4,4,1,3,0.250,0,1275,1,2,8,4,25.00%,318.75,0.25,0.50,2.00,1.00,0,0,0,2,4,5
Elite,RSC007907,Chazie.,Orochi,Solar,12.2,5.2,8.7,4,0,4,0.000,0,1275,0,4,7,4,0.00%,318.75,,1.00,1.75,1.00,0,0,0,1,10,6
Elite,RSC007260,Veoloux,"Ghastly Goombahs
Loonie",Solar,7.1,1.6,4.4,6,2,4,0.333,0,1380,1,2,7,9,11.11%,230.00,0.17,0.33,1.17,1.50,0,0,0,0,6,7
Elite,RSC007386,oddtrip,Loonie,Solar,6.5,1.0,3.8,12,1,11,0.083,0,2633,4,4,8,23,17.39%,219.42,0.33,0.33,0.67,1.92,0,0,1,0,21,19
Elite,RSC007470,Fused Gavin,Loonie,Solar,7.3,-0.9,3.2,32,7,25,0.219,1,8919,10,7,51,46,21.74%,278.72,0.31,0.22,1.59,1.44,0,0,0,7,20,35
Elite,RSC003110,Rev,Orochi,Solar,7.5,-3.4,2.0,8,0,8,0.000,0,1929,1,2,9,17,5.88%,241.13,0.13,0.25,1.13,2.13,0,0,0,2,9,15
Elite,RSC005522,Diviniation,Ghastly Goombahs,Lunar,6.6,-3.6,1.5,2,1,1,0.500,0,560,0,1,4,3,0.00%,280.00,,0.50,2.00,1.50,0,0,0,0,4,2
Elite,RSC004650,xolzkii,Summoned,Solar,5.8,-7.9,-1.0,4,0,4,0.000,0,1382,1,1,7,6,16.67%,345.50,0.25,0.25,1.75,1.50,1,0,0,1,7,6
Elite,RSC004794,Buddha,Thrashers,Lunar,-11.2,-8.8,-10.0,4,0,4,0.000,0,867,2,1,3,3,66.67%,216.75,0.50,0.25,0.75,0.75,0,0,0,1,2,5
Elite,RSC005490,iProfessorEx,Drive Bye,Lunar,-6.2,-25.7,-15.9,4,0,4,0.000,0,932,0,1,6,5,0.00%,233.00,,0.25,1.50,1.25,0,0,0,1,,
Master,RSC006408,Met.,Battle Masters,N/A,95.0,102.4,98.7,32,24,8,0.750,12,14980,41,34,40,125,32.80%,468.13,1.28,1.06,1.25,3.91,10,5,4,5,51,29
Master,RSC006889,Jay,Basilisks,Solar,86.1,95.7,90.9,39,25,14,0.641,15,20077,58,25,88,141,41.13%,514.79,1.49,0.64,2.26,3.62,11,8,1,18,37,49
Master,RSC007893,solar722,"Fromunda Frauds
Plinko
Phantom Phreaks",Solar,81.7,88.9,85.3,24,13,11,0.542,8,11240,29,21,38,94,30.85%,468.33,1.21,0.88,1.58,3.92,6,1,2,5,20,27
Master,RSC007976,Just Kraze,Battle Masters,N/A,74.3,87.5,80.9,40,28,12,0.700,7,17485,49,38,47,131,37.40%,437.13,1.23,0.95,1.18,3.28,13,7,1,4,72,46
Master,RSC007455,Shlumpy,Phantom Phreaks,N/A,69.3,90.0,79.6,24,14,10,0.583,4,10619,34,21,31,65,52.31%,442.46,1.42,0.88,1.29,2.71,11,5,1,3,55,39
Master,RSC004717,slain.,Battle Masters,N/A,72.5,85.7,79.1,40,28,12,0.700,8,18062,51,35,73,122,41.80%,451.55,1.28,0.88,1.83,3.05,15,6,3,12,39,54
Master,RSC007099,gumwee wigglebean,"Andromeda
Plinko",Solar,71.6,84.0,77.8,16,8,8,0.500,3,7208,18,13,23,52,34.62%,450.50,1.13,0.81,1.44,3.25,8,1,1,2,35,26
Master,RSC007605,Afterburner3375,Oblivion,N/A,72.6,75.3,74.0,40,26,14,0.650,11,16152,46,33,48,117,39.32%,403.80,1.15,0.83,1.20,2.93,12,2,4,3,67,32
Master,RSC000618,Taelo,Oblivion,N/A,72.9,69.8,71.4,40,26,14,0.650,7,15571,38,32,49,136,27.94%,389.28,0.95,0.80,1.23,3.40,10,1,1,5,38,71
Master,RSC004575,Diamond ^.^,Lemurs,N/A,69.1,73.1,71.1,39,23,16,0.590,15,16884,44,26,56,131,33.59%,432.92,1.13,0.67,1.44,3.36,7,5,1,6,48,55
Master,RSC002620,Instnt,Tempests,Solar,78.1,63.2,70.7,6,1,5,0.167,0,2490,6,3,9,22,27.27%,415.00,1.00,0.50,1.50,3.67,2,1,0,1,4,13
Master,RSC005625,aspect of hope,Spectres,N/A,58.3,81.2,69.8,27,11,16,0.407,6,11113,31,27,33,90,34.44%,411.59,1.15,1.00,1.22,3.33,12,4,2,4,23,30
Master,RSC007858,Patty,Phantom Phreaks,N/A,65.1,72.1,68.6,40,26,14,0.650,5,17581,39,28,63,143,27.27%,439.53,0.98,0.70,1.58,3.58,5,1,0,11,43,52
Master,RSC000381,Noriko,Andromeda,Solar,67.2,65.6,66.4,24,14,10,0.583,4,10702,28,16,38,65,43.08%,445.92,1.17,0.67,1.58,2.71,8,3,1,5,26,28
Master,RSC006952,nave,Kawaii,N/A,61.7,68.0,64.9,40,16,24,0.400,9,16978,43,25,63,129,33.33%,424.45,1.08,0.63,1.58,3.23,8,3,1,9,32,43
Master,RSC007174,LMNS,"Care Bears
Spectres",N/A,57.3,67.3,62.3,12,7,5,0.583,2,4657,10,8,18,44,22.73%,388.08,0.83,0.67,1.50,3.67,4,1,0,3,18,12
Master,RSC002959,JACKS0NTHEBOSS,Andromeda,Solar,62.7,61.1,61.9,35,18,17,0.514,6,14107,28,29,58,101,27.72%,403.06,0.80,0.83,1.66,2.89,11,1,1,10,30,40
Master,RSC007412,spuf.,"Care Bears
The OG",N/A,59.6,63.4,61.5,31,13,18,0.419,4,12759,32,21,46,83,38.55%,411.58,1.03,0.68,1.48,2.68,10,4,1,5,38,32
Master,RSC005183,Kagura.,Hard Hats,N/A,60.9,61.6,61.3,40,14,26,0.350,10,17336,41,19,75,135,30.37%,433.40,1.03,0.48,1.88,3.38,8,4,0,13,63,52
Master,RSC006985,not so jucy skep,Kawaii,N/A,57.7,64.7,61.2,7,3,4,0.429,2,2888,9,4,11,18,50.00%,412.57,1.29,0.57,1.57,2.57,2,1,0,2,10,6
Master,RSC005234,Hirsch,The OG,N/A,58.7,60.6,59.6,13,6,7,0.462,2,4667,11,12,17,32,34.38%,359.00,0.85,0.92,1.31,2.46,3,1,1,2,23,21
Master,RSC006534,FIN0oo,Helicoprions,N/A,66.7,52.0,59.4,36,23,13,0.639,10,14944,27,20,67,104,25.96%,415.11,0.75,0.56,1.86,2.89,5,2,1,10,40,61
Master,RSC007466,Viiper :),Phantom Phreaks,N/A,56.6,60.8,58.7,28,18,10,0.643,7,11105,19,23,45,90,21.11%,396.61,0.68,0.82,1.61,3.21,8,0,0,6,17,33
Master,RSC006481,Mixsta.,Phantom Phreaks,N/A,49.4,67.0,58.2,24,16,8,0.667,8,9305,20,19,29,86,23.26%,387.71,0.83,0.79,1.21,3.58,4,2,2,3,42,27
Master,RSC005220,Swax,Andromeda,Solar,53.1,63.3,58.2,38,20,18,0.526,8,15173,40,23,62,114,35.09%,399.29,1.05,0.61,1.63,3.00,13,2,0,9,28,28
Master,RSC005524,RaunchyRomanian,Heinous Henchmen,Lunar,58.2,57.7,58.0,7,2,5,0.286,0,2574,4,7,9,18,22.22%,367.71,0.57,1.00,1.29,2.57,2,0,0,1,3,9
Master,RSC006405,Lil Panda,Helicoprions,N/A,52.7,59.7,56.2,39,25,14,0.641,11,15006,40,25,51,98,40.82%,384.77,1.03,0.64,1.31,2.51,11,2,1,3,50,52
Master,RSC002888,kri0s,Basilisks,Solar,51.5,60.5,56.0,37,25,12,0.676,7,14613,28,31,61,98,28.57%,394.95,0.76,0.84,1.65,2.65,12,0,0,8,46,28
Master,RSC007106,Sim,Tempests,Solar,57.4,53.9,55.7,38,19,19,0.500,7,14782,34,21,57,105,32.38%,389.00,0.89,0.55,1.50,2.76,8,2,1,8,25,53
Master,RSC007282,kRs^^,Helicoprions,N/A,52.8,57.6,55.2,13,7,6,0.538,2,5024,14,7,16,43,32.56%,386.46,1.08,0.54,1.23,3.31,2,2,0,1,21,9
Master,RSC007997,dreamyrll,The OG,N/A,51.5,58.1,54.8,18,6,12,0.333,4,8034,17,10,31,55,30.91%,446.33,0.94,0.56,1.72,3.06,2,4,0,4,18,25
Master,RSC001357,Isaac13003,Andromeda,Solar,50.0,59.1,54.5,4,2,2,0.500,0,1554,3,2,8,11,27.27%,388.50,0.75,0.50,2.00,2.75,2,0,0,1,6,7
Master,RSC002944,PayloSoul,The OG,N/A,50.8,55.3,53.1,23,7,16,0.304,3,9234,21,14,38,66,31.82%,401.48,0.91,0.61,1.65,2.87,5,3,0,4,18,28
Master,RSC000330,Infinite,Oblivion,N/A,52.0,53.2,52.6,36,23,13,0.639,7,13501,32,24,56,82,39.02%,375.03,0.89,0.67,1.56,2.28,11,3,1,8,39,59
Master,RSC007244,Joxtrot,Fromunda Frauds,Solar,51.7,53.4,52.6,36,18,18,0.500,3,13215,30,26,47,87,34.48%,367.08,0.83,0.72,1.31,2.42,7,0,0,6,44,54
Master,RSC005349,Rzemb1e,Heinous Henchmen,Lunar,46.5,58.3,52.4,40,14,26,0.350,5,15727,41,23,64,116,35.34%,393.18,1.03,0.58,1.60,2.90,9,2,1,6,53,39
Master,RSC004730,SgtPickle,Lemurs,N/A,46.3,58.0,52.2,20,12,8,0.600,5,8247,21,10,32,69,30.43%,412.35,1.05,0.50,1.60,3.45,1,2,0,7,13,35
Master,RSC007565,AcX,Care Bears,N/A,48.6,54.5,51.6,31,14,17,0.452,4,12060,28,18,44,90,31.11%,389.03,0.90,0.58,1.42,2.90,8,0,0,4,26,33
Master,RSC000241,Geherpaderp,Fromunda Frauds,Solar,49.6,51.3,50.5,32,16,16,0.500,8,11559,27,18,41,92,29.35%,361.22,0.84,0.56,1.28,2.88,6,1,0,4,18,39
Master,RSC002490,alexis bexas,Tempests,Solar,49.3,51.4,50.4,36,18,18,0.500,4,12332,30,26,35,89,33.71%,342.56,0.83,0.72,0.97,2.47,4,2,1,2,40,32
Master,RSC003031,Yesper,Spectres,N/A,39.7,58.9,49.3,31,12,19,0.387,3,11946,29,20,43,106,27.36%,385.35,0.94,0.65,1.39,3.42,5,4,0,4,55,29
Master,RSC000839,p0larbear,Heinous Henchmen,Lunar,45.9,51.8,48.8,33,12,21,0.364,5,12621,26,22,52,94,27.66%,382.45,0.79,0.67,1.58,2.85,9,1,0,7,20,39
Master,RSC005499,R0cket,"Tempests
Helicoprions",Solar,46.0,50.6,48.3,33,17,16,0.515,6,11511,26,24,45,76,34.21%,348.82,0.79,0.73,1.36,2.30,5,1,3,5,40,22
Master,RSC003728,yy,"Kawaii
Hard Hats",N/A,43.4,52.2,47.8,37,17,20,0.459,1,14296,26,27,54,106,24.53%,386.38,0.70,0.73,1.46,2.86,3,0,2,9,91,45
Master,RSC002476,Argnor,Helicoprions,N/A,42.1,51.9,47.0,31,22,9,0.710,3,9725,20,24,27,92,21.74%,313.71,0.65,0.77,0.87,2.97,5,0,1,0,47,31
Master,RSC002050,Goobz,Plinko,N/A,42.3,48.8,45.6,31,16,15,0.516,5,12047,24,18,57,82,29.27%,388.61,0.77,0.58,1.84,2.65,5,0,3,9,14,46
